tag,label,image_path,dim
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (34).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (35).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (36).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (37).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (4).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (5).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (6).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (7).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (8).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_10_R (9).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (1).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (10).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (11).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (12).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (13).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (14).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (15).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (16).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (17).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (18).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (19).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (2).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (20).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (21).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (22).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (23).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (24).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (25).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (26).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (27).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (28).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (29).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (3).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (30).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (4).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (5).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (6).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (7).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (8).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (9).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (1).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (10).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (11).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (12).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (13).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (14).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (15).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (16).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (17).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (18).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (19).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (2).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (20).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (21).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (22).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (23).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (24).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (25).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (26).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (27).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (28).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (29).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (3).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (30).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (31).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (4).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (5).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (6).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (7).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (8).tif,2560.0
ID,Cubiceps baxteri,/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (9).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (1).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (10).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (11).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (2).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (3).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (4).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (5).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (6).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (7).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (8).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (9).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (1).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (10).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (11).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (12).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (13).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (2).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (3).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (4).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (5).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (6).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (7).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (8).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (9).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (1).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (2).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (3).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (4).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (5).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (6).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (7).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (8).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (9).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (1).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (10).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (11).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (12).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (13).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (2).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (3).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (4).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (5).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (6).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (7).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (8).tif,2560.0
ID,Dactyloptena orientalis,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (9).tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG16R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG34R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG37R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG39R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG56R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG60R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG61R 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8L 1.6X.tif,2560.0
ID,Dactyloptena papilio,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8R 1.6X.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR09.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR13.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR16.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR27.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR32.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR41.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR47.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR56.tif,2560.0
ID,Dactyloptena tiltoni,/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR69.tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (1).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (15).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (16).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (17).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (18).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (19).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (20).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (21).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (22).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (23).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (24).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (25).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (26).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (27).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (28).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (29).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (30).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (31).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (32).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (33).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (34).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (35).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (36).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (37).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (38).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (39).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (40).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (41).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (42).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (43).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (44).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (45).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (46).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (47).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (48).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (49).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (50).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (51).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (52).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (53).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (54).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (55).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (56).tif,2560.0
ID,Ectreposbastes imus,/home/reshma/Otolith/otolith_Final/model_data/test/Ectreposbastes imus/Ectreposbastes imus_Sp2_L (57).tif,2560.0
