path,source,true_label,assign_class,maha,pca,knn,is_ood,label,group
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (7).tif,Test,Pterygotrigla hemisticta,Pterygotrigla hemisticta,27.141645,1.9135733,22.23206610441208,False,Pterygotrigla hemisticta,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (8).tif,Test,Pterygotrigla hemisticta,Pterygotrigla hemisticta,25.779642,1.4767308,21.971610317230223,False,Pterygotrigla hemisticta,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla hemisticta/Pterygotrigla hemisticta_Sp9_R (9).tif,Test,Pterygotrigla hemisticta,Pterygotrigla hemisticta,47.692204,4.3320856,23.602095880508426,False,Pterygotrigla hemisticta,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ17R 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,32.33022,4.2119627,30.90476288795471,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ26L 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,58.764023,4.305962,27.76166103791704,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ28.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,39.31377,4.8248587,32.62756378173828,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ29R 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,25.96989,3.628853,30.94495930146684,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ35.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,47.476345,4.454708,33.73891482189586,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ37R 1.6X .tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,29.261843,3.342016,29.601931505203247,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ38.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,42.37147,4.4682136,39.24707654953003,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ381.6XDORSAL4.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,61.57587,5.398331,41.26983779907226,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ39.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,57.24563,5.432941,35.98492791618444,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ4L.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,41.861423,5.8908587,33.6662845993042,False,Pterygotrigla macrorhynchus,ID_other
/home/reshma/Otolith/otolith_Final/model_data/test/Pterygotrigla macrorhynchus/AJ5L 1.6X.tif,Test,Pterygotrigla macrorhynchus,Pterygotrigla macrorhynchus,45.375103,3.9190674,27.49732879638672,False,Pterygotrigla macrorhynchus,ID_other
